playerID,yearID,stint,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
adamewi01,2022,1,MIL,NL,139,563,83,134,31,0,31,98.0,8.0,3.0,49,166.0,3.0,1.0,0.0,4.0,11.0
adamewi01,2023,1,MIL,NL,149,553,73,120,29,2,24,80.0,5.0,3.0,71,165.0,1.0,6.0,0.0,6.0,12.0
adamewi01,2024,1,MIL,NL,161,610,93,153,33,0,32,112.0,21.0,4.0,74,173.0,3.0,1.0,0.0,3.0,12.0
adamja01,2018,1,KCA,AL,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamja01,2019,1,TOR,AL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamja01,2020,1,CHN,NL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamja01,2021,1,CHN,NL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamja01,2022,1,TBA,AL,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamja01,2023,1,TBA,AL,56,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamja01,2024,2,SDN,NL,27,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamja01,2024,1,TBA,AL,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsac01,1941,1,NY1,NL,38,12,0,1,0,0,0,0.0,0.0,,0,3.0,,0.0,0.0,,0.0
adamsac01,1942,1,NY1,NL,61,10,2,1,0,0,0,0.0,0.0,,0,1.0,,0.0,0.0,,0.0
adamsac01,1943,1,NY1,NL,70,32,3,4,0,0,0,1.0,0.0,,2,4.0,,0.0,2.0,,0.0
adamsac01,1944,1,NY1,NL,65,29,2,3,0,0,0,0.0,0.0,,2,3.0,,0.0,4.0,,2.0
adamsac01,1945,1,NY1,NL,65,16,2,3,0,0,0,1.0,0.0,,2,3.0,,0.0,2.0,,0.0
adamsac01,1946,1,NY1,NL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau01,2014,1,CLE,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau01,2015,1,CLE,AL,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
adamsau01,2016,1,CLE,AL,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau01,2019,2,DET,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau01,2019,1,MIN,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2017,1,WAS,NL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2018,1,WAS,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2019,2,SEA,AL,29,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2019,1,WAS,NL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2020,1,SDN,NL,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2021,1,SDN,NL,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2022,1,SDN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2023,1,ARI,NL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsau02,2024,1,OAK,AL,56,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsba01,1906,1,SLN,NL,1,1,0,0,0,0,0,0.0,0.0,,0,1.0,,0.0,0.0,,
adamsba01,1907,1,PIT,NL,4,7,1,2,0,0,0,0.0,0.0,,0,1.0,,0.0,0.0,,
adamsba01,1909,1,PIT,NL,25,39,0,2,0,1,0,1.0,0.0,,2,15.0,,0.0,5.0,,
adamsba01,1910,1,PIT,NL,34,83,9,16,3,0,0,6.0,0.0,,9,23.0,,0.0,5.0,,
adamsba01,1911,1,PIT,NL,40,103,9,26,5,1,0,10.0,0.0,,3,17.0,,0.0,1.0,,
adamsba01,1912,1,PIT,NL,28,53,5,12,3,1,0,3.0,0.0,,8,9.0,,0.0,1.0,,
adamsba01,1913,1,PIT,NL,43,114,13,33,6,2,0,13.0,0.0,,1,16.0,,0.0,3.0,,
adamsba01,1914,1,PIT,NL,40,97,8,16,0,2,1,4.0,0.0,,3,29.0,,1.0,2.0,,
adamsba01,1915,1,PIT,NL,40,85,4,12,1,0,0,7.0,0.0,,4,14.0,,0.0,2.0,,
adamsba01,1916,1,PIT,NL,16,22,1,6,0,1,0,2.0,0.0,,2,1.0,,0.0,1.0,,
adamsba01,1918,1,PIT,NL,3,9,0,3,0,1,0,0.0,0.0,,0,3.0,,0.0,0.0,,
adamsba01,1919,1,PIT,NL,34,92,2,17,2,1,0,4.0,0.0,,6,13.0,,0.0,3.0,,
adamsba01,1920,1,PIT,NL,35,89,4,13,0,0,1,3.0,0.0,0.0,1,18.0,,0.0,2.0,,
adamsba01,1921,1,PIT,NL,25,63,7,16,2,4,0,6.0,1.0,0.0,1,7.0,,0.0,2.0,,
adamsba01,1922,1,PIT,NL,27,56,6,16,2,0,1,6.0,0.0,0.0,4,7.0,,0.0,5.0,,
adamsba01,1923,1,PIT,NL,26,55,5,15,5,1,0,8.0,0.0,1.0,6,13.0,,0.0,1.0,,
adamsba01,1924,1,PIT,NL,9,11,1,2,1,0,0,1.0,0.0,0.0,0,1.0,,0.0,1.0,,
adamsba01,1925,1,PIT,NL,33,31,3,7,1,0,0,1.0,0.0,0.0,3,6.0,,0.0,1.0,,
adamsba01,1926,1,PIT,NL,19,9,1,2,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,
adamsbe01,1910,1,CLE,AL,5,13,1,3,0,0,0,0.0,0.0,,0,3.0,,0.0,0.0,,
adamsbe01,1911,1,CLE,AL,2,5,0,1,0,0,0,0.0,0.0,,1,,,0.0,1.0,,
adamsbe01,1912,1,CLE,AL,20,54,5,11,2,1,0,6.0,0.0,,4,,,0.0,4.0,,
adamsbe01,1915,1,PHI,NL,24,27,1,3,0,0,0,2.0,0.0,,2,3.0,,0.0,2.0,,
adamsbe01,1916,1,PHI,NL,11,13,2,3,0,0,0,1.0,0.0,,0,3.0,,0.0,0.0,,
adamsbe01,1917,1,PHI,NL,43,107,4,22,4,1,1,7.0,0.0,,0,20.0,,0.0,4.0,,
adamsbe01,1918,1,PHI,NL,84,227,10,40,4,0,0,12.0,5.0,,10,26.0,,1.0,9.0,,
adamsbe01,1919,1,PHI,NL,78,232,14,54,7,2,1,17.0,4.0,,6,27.0,,0.0,3.0,,
adamsbo01,1925,1,BOS,AL,2,3,1,1,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,
adamsbo02,1931,1,PHI,NL,1,3,0,0,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,
adamsbo02,1932,1,PHI,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsbo03,1946,1,CIN,NL,94,311,35,76,13,3,4,24.0,16.0,,18,32.0,,3.0,14.0,,7.0
adamsbo03,1947,1,CIN,NL,81,217,39,59,11,2,4,20.0,9.0,,25,23.0,,4.0,7.0,,2.0
adamsbo03,1948,1,CIN,NL,87,262,33,78,20,3,1,21.0,6.0,,25,23.0,,1.0,7.0,,5.0
adamsbo03,1949,1,CIN,NL,107,277,32,70,16,2,0,25.0,4.0,,26,36.0,,0.0,5.0,,6.0
adamsbo03,1950,1,CIN,NL,115,348,57,98,21,8,3,25.0,7.0,,43,29.0,,0.0,3.0,,2.0
adamsbo03,1951,1,CIN,NL,125,403,57,107,12,5,5,24.0,4.0,10.0,43,40.0,,1.0,3.0,,6.0
adamsbo03,1952,1,CIN,NL,154,637,85,180,25,4,6,48.0,11.0,9.0,49,67.0,,0.0,8.0,,15.0
adamsbo03,1953,1,CIN,NL,150,607,99,167,14,6,8,49.0,3.0,2.0,58,67.0,,0.0,12.0,,7.0
adamsbo03,1954,1,CIN,NL,110,390,69,105,25,6,3,23.0,2.0,5.0,55,46.0,,3.0,4.0,2.0,4.0
adamsbo03,1955,2,CHA,AL,28,21,8,2,0,1,0,3.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
adamsbo03,1955,1,CIN,NL,64,150,23,41,11,2,2,20.0,2.0,0.0,20,21.0,1.0,3.0,2.0,1.0,3.0
adamsbo03,1956,1,BAL,AL,41,111,19,25,6,1,0,7.0,1.0,1.0,25,15.0,0.0,0.0,5.0,2.0,1.0
adamsbo03,1957,1,CHN,NL,60,187,21,47,10,2,1,10.0,0.0,3.0,17,28.0,0.0,2.0,5.0,0.0,2.0
adamsbo03,1958,1,CHN,NL,62,96,14,27,4,4,0,4.0,2.0,0.0,6,15.0,0.0,0.0,3.0,0.0,2.0
adamsbo03,1959,1,CHN,NL,3,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamsbo04,1977,1,DET,AL,15,24,2,6,1,0,2,2.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
adamsbu01,1939,1,SLN,NL,2,1,1,0,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,0.0
adamsbu01,1943,2,PHI,NL,111,418,48,107,14,7,4,38.0,2.0,,39,67.0,,0.0,9.0,,8.0
adamsbu01,1943,1,SLN,NL,8,11,1,1,1,0,0,1.0,0.0,,4,4.0,,0.0,3.0,,0.0
adamsbu01,1944,1,PHI,NL,151,584,86,165,35,3,17,64.0,2.0,,74,74.0,,7.0,17.0,,11.0
adamsbu01,1945,1,PHI,NL,14,56,6,13,3,1,2,8.0,0.0,,5,5.0,,0.0,0.0,,2.0
adamsbu01,1945,2,SLN,NL,140,578,98,169,26,0,20,101.0,3.0,,57,75.0,,3.0,8.0,,8.0
adamsbu01,1946,1,SLN,NL,81,173,21,32,6,0,5,22.0,3.0,,29,27.0,,3.0,4.0,,3.0
adamsbu01,1947,1,PHI,NL,69,182,21,45,11,1,2,15.0,2.0,,26,29.0,,0.0,1.0,,3.0
adamsch01,2018,1,NYA,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsch01,2019,1,NYA,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsch01,2020,1,KCA,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsda01,1914,1,KCF,FL,36,46,1,7,0,0,1,2.0,0.0,,2,18.0,,0.0,1.0,,
adamsda01,1915,1,KCF,FL,11,9,0,1,0,0,0,1.0,0.0,,1,0.0,,0.0,0.0,,
adamsda02,2013,1,NYA,AL,43,140,10,27,5,1,2,13.0,0.0,0.0,9,43.0,0.0,2.0,1.0,0.0,4.0
adamsdi01,1947,1,PHA,AL,37,89,9,18,2,3,2,11.0,0.0,0.0,2,18.0,,0.0,2.0,,0.0
adamsdo01,1969,1,CHA,AL,8,14,1,3,0,0,0,1.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0
adamsge01,1879,1,SR1,NL,4,13,0,3,0,0,0,0.0,,,1,1.0,,,,,
adamsgl01,1975,1,SFN,NL,61,90,10,27,2,1,4,15.0,1.0,0.0,11,25.0,0.0,1.0,0.0,1.0,1.0
adamsgl01,1976,1,SFN,NL,69,74,2,18,4,0,0,3.0,1.0,0.0,1,12.0,0.0,0.0,0.0,0.0,4.0
adamsgl01,1977,1,MIN,AL,95,269,32,91,17,0,6,49.0,0.0,2.0,18,30.0,3.0,0.0,0.0,3.0,5.0
adamsgl01,1978,1,MIN,AL,116,310,27,80,18,1,7,35.0,0.0,1.0,17,32.0,0.0,0.0,2.0,0.0,10.0
adamsgl01,1979,1,MIN,AL,119,326,34,98,13,1,8,50.0,2.0,2.0,25,27.0,0.0,3.0,1.0,6.0,3.0
adamsgl01,1980,1,MIN,AL,99,262,32,75,11,2,6,38.0,2.0,4.0,15,26.0,1.0,0.0,6.0,4.0,11.0
adamsgl01,1981,1,MIN,AL,72,220,13,46,10,0,2,24.0,0.0,1.0,20,26.0,4.0,0.0,0.0,2.0,10.0
adamsgl01,1982,1,TOR,AL,30,66,2,17,4,0,1,11.0,0.0,0.0,4,5.0,0.0,0.0,0.0,3.0,3.0
adamshe01,1948,1,CHA,AL,5,11,1,3,1,0,0,0.0,0.0,0.0,1,1.0,,0.0,1.0,,0.0
adamshe01,1949,1,CHA,AL,56,208,26,61,5,3,0,16.0,1.0,2.0,9,16.0,,0.0,1.0,,3.0
adamshe01,1950,1,CHA,AL,34,118,12,24,2,3,0,2.0,3.0,0.0,12,7.0,,2.0,1.0,,2.0
adamsji01,1890,1,SL4,AA,1,4,0,1,0,0,0,0.0,0.0,,0,,,0.0,,,
adamsjo01,1902,1,SLN,NL,1,2,0,0,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,
adamsjo02,1996,1,FLO,NL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsjo02,1997,1,ML4,AL,30,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsjo02,1998,1,ARI,NL,5,7,0,3,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
adamsjo03,2023,1,LAA,AL,17,39,1,5,0,0,0,1.0,1.0,2.0,0,16.0,0.0,0.0,0.0,1.0,0.0
adamsjo03,2024,1,LAA,AL,11,35,4,8,0,0,1,4.0,2.0,0.0,3,12.0,0.0,0.0,0.0,0.0,1.0
adamska01,1914,1,CIN,NL,4,2,0,1,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,
adamska01,1915,1,CHN,NL,26,30,0,0,0,0,0,0.0,0.0,,0,16.0,,0.0,1.0,,
adamsla01,2014,1,KCA,AL,6,3,1,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
adamsla01,2017,1,ATL,NL,85,109,19,30,4,1,5,20.0,10.0,0.0,10,37.0,0.0,1.0,1.0,1.0,3.0
adamsla01,2018,1,ATL,NL,26,25,10,6,1,0,2,6.0,1.0,0.0,4,8.0,0.0,0.0,0.0,0.0,1.0
adamsma01,2012,1,SLN,NL,27,86,8,21,6,0,2,13.0,0.0,0.0,5,24.0,0.0,0.0,0.0,0.0,3.0
adamsma01,2013,1,SLN,NL,108,296,46,84,14,0,17,51.0,0.0,1.0,23,80.0,0.0,0.0,0.0,0.0,9.0
adamsma01,2014,1,SLN,NL,142,527,55,152,34,5,15,68.0,3.0,2.0,26,114.0,5.0,3.0,0.0,7.0,9.0
adamsma01,2015,1,SLN,NL,60,175,14,42,9,0,5,24.0,1.0,0.0,10,41.0,1.0,0.0,0.0,1.0,1.0
adamsma01,2016,1,SLN,NL,118,297,37,74,18,0,16,54.0,0.0,1.0,25,81.0,1.0,2.0,0.0,3.0,5.0
adamsma01,2017,2,ATL,NL,100,291,42,79,20,1,19,58.0,0.0,0.0,19,71.0,5.0,1.0,0.0,3.0,5.0
adamsma01,2017,1,SLN,NL,31,48,4,14,2,0,1,7.0,0.0,0.0,4,17.0,0.0,0.0,0.0,1.0,0.0
adamsma01,2018,2,SLN,NL,27,57,5,9,1,0,3,9.0,0.0,0.0,3,18.0,1.0,0.0,0.0,0.0,0.0
adamsma01,2018,1,WAS,NL,94,249,37,64,9,0,18,48.0,0.0,0.0,24,55.0,2.0,4.0,0.0,0.0,6.0
adamsma01,2019,1,WAS,NL,111,310,42,70,14,0,20,56.0,0.0,0.0,20,115.0,1.0,2.0,0.0,1.0,7.0
adamsma01,2020,1,ATL,NL,16,49,4,9,2,0,2,9.0,0.0,0.0,2,18.0,0.0,0.0,0.0,0.0,3.0
adamsma01,2021,1,COL,NL,22,36,3,6,1,0,0,2.0,0.0,0.0,4,9.0,1.0,0.0,0.0,0.0,1.0
adamsmi01,1967,1,BAL,AL,3,2,1,1,0,1,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamsmi01,1968,1,BAL,AL,2,3,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
adamsmi01,1969,1,BAL,AL,6,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
adamsmi02,1972,1,MIN,AL,3,6,0,2,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamsmi02,1973,1,MIN,AL,55,66,21,14,2,0,3,6.0,2.0,1.0,17,18.0,0.0,1.0,0.0,0.0,2.0
adamsmi02,1976,1,CHN,NL,25,29,1,4,2,0,0,2.0,0.0,0.0,8,7.0,0.0,1.0,0.0,0.0,0.0
adamsmi02,1977,1,CHN,NL,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamsmi02,1978,1,OAK,AL,15,15,5,3,1,0,0,1.0,0.0,0.0,7,2.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2004,1,MIL,NL,46,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2005,1,MIL,NL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2006,1,MIL,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2008,1,SDN,NL,54,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2009,1,SDN,NL,37,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2010,1,SDN,NL,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2011,1,SDN,NL,49,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2011,2,TEX,AL,28,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2012,1,TEX,AL,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2013,1,PHI,NL,28,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsmi03,2014,1,PHI,NL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamsre01,1946,1,CHN,NL,8,1,0,0,0,0,0,0.0,0.0,,0,0.0,,0.0,0.0,,0.0
adamsri01,1905,1,WS1,AL,11,23,1,4,0,0,0,0.0,0.0,,4,5.0,,0.0,0.0,,
adamsri02,1982,1,CAL,AL,8,14,1,2,0,0,0,0.0,1.0,0.0,0,2.0,0.0,1.0,1.0,0.0,1.0
adamsri02,1983,1,CAL,AL,58,112,22,28,2,0,2,6.0,1.0,1.0,5,12.0,0.0,3.0,3.0,0.0,2.0
adamsri02,1985,1,SFN,NL,54,121,12,23,3,1,2,10.0,1.0,1.0,5,23.0,3.0,1.0,3.0,0.0,2.0
adamsri03,2021,1,TOR,AL,12,28,2,3,2,0,0,0.0,0.0,0.0,2,12.0,0.0,0.0,0.0,0.0,1.0
adamsri03,2021,2,WAS,NL,35,71,11,19,6,1,2,10.0,0.0,0.0,13,28.0,0.0,6.0,0.0,0.0,1.0
adamsri03,2022,1,WAS,NL,48,142,14,25,4,0,5,10.0,0.0,1.0,12,46.0,0.0,1.0,0.0,0.0,2.0
adamsri03,2023,1,WAS,NL,44,143,8,39,13,2,4,21.0,0.0,0.0,11,45.0,0.0,2.0,1.0,1.0,5.0
adamsri03,2024,1,WAS,NL,41,116,10,26,5,1,2,8.0,1.0,0.0,10,35.0,1.0,2.0,0.0,2.0,4.0
adamsru01,2004,1,TOR,AL,22,72,10,22,2,1,4,10.0,1.0,0.0,5,5.0,0.0,1.0,0.0,0.0,3.0
adamsru01,2005,1,TOR,AL,139,481,68,123,27,5,8,63.0,11.0,2.0,50,57.0,1.0,3.0,3.0,8.0,5.0
adamsru01,2006,1,TOR,AL,90,251,31,55,14,1,3,28.0,1.0,2.0,22,41.0,0.0,1.0,3.0,3.0,5.0
adamsru01,2007,1,TOR,AL,27,60,14,14,3,0,2,12.0,2.0,1.0,7,14.0,1.0,0.0,2.0,0.0,1.0
adamsru01,2009,1,TOR,AL,8,20,2,4,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
adamsry01,2011,1,BAL,AL,29,89,9,25,4,0,0,7.0,0.0,0.0,6,25.0,0.0,1.0,0.0,0.0,7.0
adamssp01,1922,1,CHN,NL,11,44,5,11,0,1,0,3.0,1.0,2.0,4,3.0,,0.0,1.0,,
adamssp01,1923,1,CHN,NL,95,311,40,90,12,0,4,35.0,20.0,19.0,26,10.0,,1.0,14.0,,
adamssp01,1924,1,CHN,NL,117,418,66,117,11,5,1,27.0,15.0,17.0,40,20.0,,1.0,14.0,,
adamssp01,1925,1,CHN,NL,149,627,95,180,29,8,2,48.0,26.0,12.0,44,15.0,,7.0,9.0,,
adamssp01,1926,1,CHN,NL,154,624,95,193,35,3,0,39.0,27.0,,52,27.0,,5.0,19.0,,
adamssp01,1927,1,CHN,NL,146,647,100,189,17,7,0,49.0,26.0,,42,26.0,,0.0,16.0,,
adamssp01,1928,1,PIT,NL,135,539,91,149,14,6,0,38.0,8.0,,64,18.0,,4.0,21.0,,
adamssp01,1929,1,PIT,NL,74,196,37,51,8,1,0,11.0,3.0,,15,5.0,,1.0,5.0,,
adamssp01,1930,1,SLN,NL,137,570,98,179,36,9,0,55.0,7.0,,45,27.0,,1.0,15.0,,
adamssp01,1931,1,SLN,NL,143,608,97,178,46,5,1,40.0,16.0,,42,24.0,,2.0,6.0,,
adamssp01,1932,1,SLN,NL,31,127,22,35,3,1,0,13.0,0.0,,14,5.0,,1.0,0.0,,
adamssp01,1933,2,CIN,NL,137,538,59,141,21,1,1,22.0,3.0,,44,30.0,,2.0,15.0,,10.0
adamssp01,1933,1,SLN,NL,8,30,1,5,1,0,0,0.0,0.0,,1,3.0,,1.0,0.0,,2.0
adamssp01,1934,1,CIN,NL,87,278,38,70,16,1,0,14.0,2.0,,20,10.0,,2.0,1.0,,2.0
adamssp02,1923,1,PIT,NL,25,56,11,14,0,1,0,4.0,2.0,1.0,6,6.0,,0.0,0.0,,
adamssp02,1925,1,WS1,AL,39,55,11,15,4,1,0,4.0,1.0,1.0,5,4.0,,0.0,3.0,,
adamssp02,1926,1,NYA,AL,28,25,7,3,1,0,0,1.0,1.0,0.0,3,7.0,,0.0,0.0,,
adamssp02,1927,1,SLA,AL,88,259,32,69,11,3,0,29.0,1.0,8.0,24,33.0,,2.0,9.0,,
adamste01,1995,1,CHN,NL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamste01,1996,1,CHN,NL,69,6,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
adamste01,1997,1,CHN,NL,74,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamste01,1998,1,CHN,NL,63,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamste01,1999,1,CHN,NL,52,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
adamste01,2000,1,LAN,NL,66,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
adamste01,2001,1,LAN,NL,43,39,2,2,1,0,0,1.0,0.0,0.0,3,19.0,0.0,0.0,5.0,1.0,0.0
adamste01,2002,1,PHI,NL,46,25,0,2,0,0,0,1.0,0.0,0.0,3,13.0,0.0,0.0,6.0,0.0,1.0
adamste01,2003,1,PHI,NL,66,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
adamste01,2004,2,BOS,AL,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamste01,2004,1,TOR,AL,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamste01,2005,1,PHI,NL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamswi01,1912,1,SLA,AL,13,13,0,0,0,0,0,0.0,0.0,,0,,,0.0,0.0,,
adamswi01,1913,1,SLA,AL,4,1,0,0,0,0,0,0.0,0.0,,1,1.0,,0.0,0.0,,
adamswi01,1914,1,PTF,FL,15,15,1,1,0,1,0,0.0,0.0,,0,0.0,,0.0,0.0,,
adamswi01,1918,1,PHA,AL,32,57,3,8,1,0,0,2.0,0.0,,2,16.0,,0.0,1.0,,
adamswi01,1919,1,PHA,AL,1,2,0,0,0,0,0,0.0,0.0,,0,1.0,,0.0,0.0,,
adamswi02,1996,1,OAK,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamswi02,1997,1,OAK,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
adcocjo01,1950,1,CIN,NL,102,372,46,109,16,1,8,55.0,2.0,,24,24.0,,0.0,3.0,,12.0
adcocjo01,1951,1,CIN,NL,113,395,40,96,16,4,10,47.0,1.0,2.0,24,29.0,,1.0,2.0,,25.0
adcocjo01,1952,1,CIN,NL,117,378,43,105,22,4,13,52.0,1.0,4.0,23,38.0,,1.0,1.0,,10.0
adcocjo01,1953,1,ML1,NL,157,590,71,168,33,6,18,80.0,3.0,2.0,42,82.0,,2.0,6.0,,22.0
adcocjo01,1954,1,ML1,NL,133,500,73,154,27,5,23,87.0,1.0,4.0,44,58.0,,3.0,11.0,4.0,7.0
adcocjo01,1955,1,ML1,NL,84,288,40,76,14,0,15,45.0,0.0,2.0,31,44.0,3.0,2.0,2.0,1.0,13.0
adcocjo01,1956,1,ML1,NL,137,454,76,132,23,1,38,103.0,1.0,0.0,32,86.0,6.0,1.0,11.0,2.0,11.0
adcocjo01,1957,1,ML1,NL,65,209,31,60,13,2,12,38.0,0.0,0.0,20,51.0,3.0,1.0,0.0,1.0,7.0
adcocjo01,1958,1,ML1,NL,105,320,40,88,15,1,19,54.0,0.0,0.0,21,63.0,1.0,1.0,2.0,5.0,14.0
adcocjo01,1959,1,ML1,NL,115,404,53,118,19,2,25,76.0,0.0,0.0,32,77.0,6.0,0.0,2.0,6.0,8.0
